URI,Label,Comment,Superclasses,EquivalentClasses
https://saref.etsi.org/core/Measurement,Measurement,Represents the measured value made over a property. It is also linked to the unit of measure in which the value is expressed and the timestamp of the measurement.,"[""https://w3id.org/saref#Measurement"", {""onProperty"": ""https://saref.etsi.org/core/isMeasuredIn"", ""allValuesFrom"": ""https://saref.etsi.org/core/UnitOfMeasure""}, {""onProperty"": ""https://saref.etsi.org/core/relatesToProperty"", ""allValuesFrom"": ""https://saref.etsi.org/core/Property""}, {""onProperty"": ""https://saref.etsi.org/core/isMeasuredIn"", ""qualifiedCardinality"": ""1"", ""onClass"": ""https://saref.etsi.org/core/UnitOfMeasure""}, {""onProperty"": ""https://saref.etsi.org/core/relatesToProperty"", ""qualifiedCardinality"": ""1"", ""onClass"": ""https://saref.etsi.org/core/Property""}, {""onProperty"": ""https://saref.etsi.org/core/hasTimestamp"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#dateTime""}]","[""https://w3id.org/saref#Measurement""]"
https://w3id.org/saref#Measurement,Measurement,Represents the measured value made over a property. It is also linked to the unit of measure in which the value is expressed and the timestamp of the measurement.,"[{""onProperty"": ""https://w3id.org/saref#relatesToProperty"", ""allValuesFrom"": ""https://w3id.org/saref#Property""}, {""onProperty"": ""https://w3id.org/saref#relatesToProperty"", ""qualifiedCardinality"": ""1"", ""onClass"": ""https://w3id.org/saref#Property""}, {""onProperty"": ""https://w3id.org/saref#hasTimestamp"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#dateTime""}, {""onProperty"": ""https://w3id.org/saref#hasValue"", ""qualifiedCardinality"": ""1"", ""http://www.w3.org/2002/07/owl#onDataRange"": ""http://www.w3.org/2001/XMLSchema#float""}]",
https://saref.etsi.org/saref4bldg/MedicalDevice,Medical device,"A medical device is attached to a medical piping system and operates upon medical gases to perform a specific function. Medical gases include medical air, medical vacuum, oxygen, carbon dioxide, nitrogen, and nitrous oxide.","[""https://saref.etsi.org/saref4bldg/FlowTerminal""]",
https://w3id.org/sbeo#MeetingRoom,Meeting Room,"A type of room designated for social gathering of people, especially professional meetings.","[""https://w3id.org/seas/Room""]",
https://w3id.org/sbeo#MentalAbility,Mental Ability,The mental ability of an individual to remain focused on an external stimuli or an internal experience for a certain period of time (World Health Organisation).,"[""https://w3id.org/sbeo#Ability""]",
https://w3id.org/sbeo#MentalImpairedPerson,Mental Impaired Person,"A person having mental impairment in which one's mind is damaged or is not working properly and one have issues such as consciousness, orientation, concentration.","[""https://w3id.org/sbeo#ImpairedPerson""]",
https://w3id.org/seas/MercantileBuilding,Mercantile Building,"Places where goods are displayed and sold. Examples: grocery stores, department stores, and gas stations.","[""https://w3id.org/seas/NonResidentialBuilding""]",
https://w3id.org/saref#Meter,Meter,"A device built to accurately detect and display a quantity in a form readable by a human being. Further, a device of category saref:Meter that performs a saref:MeteringFunction.","[""https://w3id.org/saref#EnergyRelated"", {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/has_channel"", ""someValuesFrom"": ""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Channel""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/sub_category"", ""someValuesFrom"": ""https://w3id.org/saref#Device""}, {""onProperty"": ""https://w3id.org/saref#hasFunction"", ""someValuesFrom"": ""https://w3id.org/saref#MeteringFunction""}, {""onProperty"": ""https://w3id.org/saref#isMeasuredIn"", ""someValuesFrom"": ""https://w3id.org/saref#Measurement""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/listening"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#boolean""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/logging_interval"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#int""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/sample_interval"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#int""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/sample_rate"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#int""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/writable"", ""someValuesFrom"": ""http://www.w3.org/2001/XMLSchema#boolean""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/data_properties/address"", ""http://www.w3.org/2002/07/owl#hasValue"": ""Geo:json""}]",
https://w3id.org/saref#MeteringFunction,Metering function,"A function that allows to get data from a meter, such as current meter reading or instantaneous demand","[""https://w3id.org/saref#Function"", {""onProperty"": ""https://w3id.org/saref#hasCommand"", ""allValuesFrom"": ""N53391042e1b348058763c8ceec9cc9aa""}, {""onProperty"": ""https://w3id.org/saref#hasMeterReading"", ""allValuesFrom"": ""https://w3id.org/saref#Measurement""}, {""onProperty"": ""https://w3id.org/saref#hasMeterReadingType"", ""allValuesFrom"": ""N2afcde551f6845cbb949d33f607c64ef""}]",
https://w3id.org/saref#MicroRenewable,Micro renewable,"A device that generates renewable energy from natural resources such as teh sun, wind and water","[""https://w3id.org/saref#EnergyRelated"", {""onProperty"": ""https://w3id.org/saref#accomplishes"", ""http://www.w3.org/2002/07/owl#hasValue"": ""https://w3id.org/saref#EnergyEfficiency""}]",
https://w3id.org/sbeo#MildHearingImpairedPerson,Mild Hearing Impaired Person,A person who is only able to hear the sounds that are between 25 and 40 dB.,"[""https://w3id.org/sbeo#HearingImpairedPerson""]",
https://w3id.org/sbeo#MobilePhone,Mobile Phone,"A telephone with access to a cellular radio system so it can be used over a wide area, without a physical connection to a network (Oxford Dictionary of English).","[""https://w3id.org/sbeo#HandheldDevice"", ""https://w3id.org/sbeo#Telephone""]",
https://w3id.org/sbeo#MobilityAbility,Mobility Ability,This ability is used to represent all kinetic abilities a person may have.,"[""https://w3id.org/sbeo#Ability""]",
https://w3id.org/sbeo#MobilityWithAssistedDevicePerson,Mobility With Assisted Device Person,"A person who used a motorised device for moving, such as motorised wheelchair or scooter, etc.","[""https://w3id.org/sbeo#MotorImpairedPerson""]",
https://w3id.org/sbeo#MobilityWithWheelchairPerson,Mobility With Wheelchair Person,A person using a wheelchair (a mobility device that is used while having any kind of tempoary or permanent physical impairment).,"[""https://w3id.org/sbeo#MotorImpairedPerson""]",
https://w3id.org/sbeo#ModerateHearingImpairedPerson,Moderate Hearing Impaired Person,A person who cannot hear sounds that are less than 40-75 dB.,"[""https://w3id.org/sbeo#HearingImpairedPerson""]",
https://w3id.org/saref#Motion,Motion,A saref:Property related to some measurements that are characterized by a certain value that is measured in a unit of measure for motion,"[""https://w3id.org/saref#Property""]",
https://w3id.org/sbeo#MotionState,Motion State,It describes the movement of a person.,[],
https://w3id.org/sbeo#MotorImpairedPerson,Motor Impaired Person,"A person who has either partial or total loss of function of a body part, usually a limb or limbs.","[""https://w3id.org/sbeo#PhysicallyImpairedPerson""]",
https://w3id.org/sbeo#MotorisedWheelchairPerson,Motorised Wheelchair Person,It is a kind of wheelchair that has either a mechanical engine or an electric battery. It has more speed than a traditional wheelchair.,"[""https://w3id.org/sbeo#MobilityWithAssistedDevicePerson"", ""https://w3id.org/sbeo#MobilityWithWheelchairPerson""]",
https://w3id.org/sbeo#MovableDevice,Movable Device,"A device that can be moved from one place to another place, e.g., mobile phone, computer trolley, etc.","[""https://w3id.org/sbeo#Device""]",
https://w3id.org/sbeo#MovingPavement,Moving Pavement,A slow-moving conveyor mechanism that transports people across a horizontal or inclined plane over a short to medium distance (Oxford Dictionary of English).,"[""https://w3id.org/seas/BuildingSpace""]",
https://w3id.org/saref#MultiLevelState,Multi level state,A type of state,"[""https://w3id.org/saref#State""]",
https://w3id.org/sbeo#Navigation,Navigation,The process or activity of accurately ascertaining one's position and planning and following a route (Oxford Dictionary of English).,"[""https://w3id.org/sbeo#Activity""]","[{""http://www.w3.org/2002/07/owl#oneOf"": ""N5a05a942e7e548aba9869028b2c7c371""}]"
https://w3id.org/sbeo#NavigationalPoint,Navigational Point,It is a special type of point that connects more than two corridors or enforce change of direction to users or indicate the end of corridors.,"[""https://w3id.org/sbeo#RoutePoint""]",
https://w3id.org/sbeo#NavigationalState,Navigational State,It models the user's navigational state while following the path.,[],"[{""http://www.w3.org/2002/07/owl#oneOf"": ""Nd8c2b9d8d82e463da03a40cc3e19c837""}]"
https://w3id.org/respond#NetworkLinkStrength,Network Link Strength,The strength of a network link,"[""https://w3id.org/saref#Property""]",
https://w3id.org/sbeo#NonMotorisedWheelchairPerson,Non-Motorised Wheelchair Person,A traditional wheelchair that is used by hands. It has significantly lower speed than motorised wheelchairs.,"[""https://w3id.org/sbeo#MobilityWithWheelchairPerson""]",
https://w3id.org/seas/NonResidentialBuilding,Non-Residential Building,A  non-residential building is a building at least half of which is used for other than residential purposes. ,"[""https://w3id.org/seas/Building""]",
http://energy.linkeddata.es/em-kpi/ontology#Non-renewableGeneratingUnit,Non-renewableGeneratingUnit,The generating unit produces energy with non-renewable resources.,"[""http://energy.linkeddata.es/em-kpi/ontology#GeneratingUnit""]",
https://w3id.org/saref#NotifyCommand,Notify command,A type of command,"[""https://w3id.org/saref#Command""]",
http://www.w3.org/ns/sosa/ObservableProperty,Observable Property,"An observable quality (property, characteristic) of a FeatureOfInterest.",[],
http://purl.oclc.org/NET/ssnx/ssn#Observation,Observation,"The observation data of the sensor or meter, the measurement of different parameter
An Observation is a Situation in which a Sensing method has been used to estimate or calculate a value of a Property of a FeatureOfInterest. Links to Sensing and Sensor describe what made the Observation and how; links to Property and Feature detail what was sensed; the result is the output of a Sensor; other metadata details times etc.","[{""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#providesTo"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#DatumSource""}, {""onProperty"": ""http://purl.oclc.org/NET/ssnx/ssn#observationResult"", ""someValuesFrom"": ""http://purl.oclc.org/NET/ssnx/ssn#ObservationValue""}, {""onProperty"": ""http://purl.oclc.org/NET/ssnx/ssn#featureOfInterest"", ""qualifiedCardinality"": ""1"", ""onClass"": ""http://purl.oclc.org/NET/ssnx/ssn#FeatureOfInterest""}, {""onProperty"": ""http://purl.oclc.org/NET/ssnx/ssn#observationSamplingTime"", ""qualifiedCardinality"": ""1"", ""onClass"": ""http://www.w3.org/2006/time#TemporalEntity""}, {""onProperty"": ""http://purl.oclc.org/NET/ssnx/ssn#observedProperty"", ""qualifiedCardinality"": ""1"", ""onClass"": ""http://purl.oclc.org/NET/ssnx/ssn#Property""}]","[""http://www.w3.org/ns/sosa/Observation""]"
http://www.w3.org/ns/sosa/Observation,Observation,"Act of carrying out an (Observation) Procedure to estimate or calculate a value of a property of a FeatureOfInterest. Links to a Sensor to describe what made the Observation and how; links to an ObservableProperty to describe what the result is an estimate of, and to a FeatureOfInterest to detail what that property was associated with.","[{""onProperty"": ""http://www.w3.org/ns/sosa/madeBySensor"", ""someValuesFrom"": ""http://www.w3.org/ns/sosa/Sensor""}, {""onProperty"": ""http://www.w3.org/ns/sosa/madeBySensor"", ""qualifiedCardinality"": ""1"", ""onClass"": ""http://www.w3.org/ns/sosa/Sensor""}, {""onProperty"": ""https://w3id.org/sbeo#atTime"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#unsignedLong""}, {""onProperty"": ""https://w3id.org/sbeo#atTime"", ""http://www.w3.org/2002/07/owl#cardinality"": ""1""}]",
http://purl.oclc.org/NET/ssnx/ssn#Property,ObservationProperty,The observed property describes what kind of data is observed.,"[{""onProperty"": ""http://purl.oclc.org/NET/ssnx/ssn#isPropertyOf"", ""someValuesFrom"": ""http://purl.oclc.org/NET/ssnx/ssn#FeatureOfInterest""}]",
http://purl.oclc.org/NET/ssnx/ssn#ObservationValue,ObservationValue,The observation result of the sensor or meter,"[{""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#hasUnit"", ""qualifiedCardinality"": ""1"", ""onClass"": ""http://www.wurvoc.org/vocabularies/om-1.8/Unit_of_measure""}]",
https://w3id.org/saref#Occupancy,Occupancy,A saref:Property related to some measurements that are characterized by a certain value (saref:hasValue property) that is measured in a unit of measure for occupancy,"[""https://w3id.org/saref#Property""]",
https://w3id.org/respond#Occupancy,Occupancy,Usage of a space.,"[""https://w3id.org/saref#Property""]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/ProcessOntology.owl#OccupancyParameter,OccupancyParameter,The parameter of occupancy like occupant number or other property,"[""http://purl.oclc.org/NET/ssnx/ssn#Property""]",
http://energy.linkeddata.es/em-kpi/ontology#Occupant,Occupant,The occupant who occupies the zone in building,"[""http://www.ontologydesignpatterns.org/ont/dul/DUL.owl#PhysicalObject"", {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#hasBehavior"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#OccupantBehavior""}, {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#hasOccupancyParameter"", ""someValuesFrom"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/ProcessOntology.owl#OccupancyParameter""}, {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#isFeatureOfInterestOf"", ""someValuesFrom"": ""http://purl.oclc.org/NET/ssnx/ssn#Observation""}]",
http://energy.linkeddata.es/em-kpi/ontology#OccupantBehavior,OccupantBehavior,The behavior of occupant that influences to energy demand,"[{""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#actsTo"", ""someValuesFrom"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyConsumerFacility""}, {""onProperty"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/ProcessOntology.owl#hasInfluenceOn"", ""someValuesFrom"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyDemand""}]",
http://energy.linkeddata.es/em-kpi/ontology#OccupantNumber,OccupantNumber,The number of occupants in the zone or building,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/ProcessOntology.owl#OccupancyParameter""]",
https://w3id.org/saref#OffCommand,Off command,A type of command,"[""https://w3id.org/saref#Command"", {""onProperty"": ""https://w3id.org/saref#actsUpon"", ""allValuesFrom"": ""https://w3id.org/saref#OnOffState""}]",
